window,horizon,t,truth,median,low80,high80,q10,q50,q90,naive
198,1,2026-02-01,5.8333330154418945,5.6794843673706055,5.6794843673706055,5.6794843673706055,5.6794843673706055,5.6794843673706055,5.6794843673706055,5.865166664123535
198,2,2026-02-02,5.801499843597412,5.600050926208496,5.600050926208496,5.6794843673706055,5.600050926208496,5.600050926208496,5.6794843673706055,5.865166664123535
198,3,2026-02-03,6.0625,5.6794843673706055,5.520617961883545,5.6794843673706055,5.520617961883545,5.6794843673706055,5.6794843673706055,5.865166664123535
198,4,2026-02-04,5.826000213623047,5.878068447113037,5.878068447113037,5.878068447113037,5.878068447113037,5.878068447113037,5.878068447113037,5.865166664123535
198,5,2026-02-05,5.798999786376953,5.639767646789551,5.520617961883545,5.719201564788818,5.520617961883545,5.639767646789551,5.719201564788818,5.865166664123535
198,6,2026-02-06,5.863500118255615,5.5603346824646,5.520617961883545,5.719201564788818,5.520617961883545,5.5603346824646,5.719201564788818,5.865166664123535
198,7,2026-02-07,5.890666961669922,5.520617961883545,5.520617961883545,5.5603346824646,5.520617961883545,5.520617961883545,5.5603346824646,5.865166664123535
199,1,2026-02-02,5.801499843597412,5.687240123748779,5.687240123748779,5.687240123748779,5.687240123748779,5.687240123748779,5.687240123748779,5.8333330154418945
199,2,2026-02-03,6.0625,5.6474690437316895,5.607698440551758,5.687240123748779,5.607698440551758,5.6474690437316895,5.687240123748779,5.8333330154418945
199,3,2026-02-04,5.826000213623047,5.607698440551758,5.528156280517578,5.687240123748779,5.528156280517578,5.607698440551758,5.687240123748779,5.8333330154418945
199,4,2026-02-05,5.798999786376953,5.687240123748779,5.4883856773376465,5.88609504699707,5.4883856773376465,5.687240123748779,5.88609504699707,5.8333330154418945
199,5,2026-02-06,5.863500118255615,5.607698440551758,5.528156280517578,5.727011680603027,5.528156280517578,5.607698440551758,5.727011680603027,5.8333330154418945
199,6,2026-02-07,5.890666961669922,5.567927360534668,5.528156280517578,5.567927360534668,5.528156280517578,5.567927360534668,5.567927360534668,5.8333330154418945
199,7,2026-02-08,5.91783332824707,5.567927360534668,5.567927360534668,5.766782283782959,5.567927360534668,5.567927360534668,5.766782283782959,5.8333330154418945
200,1,2026-02-03,6.0625,5.694498538970947,5.6148552894592285,5.694498538970947,5.6148552894592285,5.694498538970947,5.694498538970947,5.801499843597412
200,2,2026-02-04,5.826000213623047,5.734321117401123,5.6148552894592285,5.774142742156982,5.6148552894592285,5.734321117401123,5.774142742156982,5.801499843597412
200,3,2026-02-05,5.798999786376953,5.53521203994751,5.53521203994751,5.734321117401123,5.53521203994751,5.53521203994751,5.734321117401123,5.801499843597412
200,4,2026-02-06,5.863500118255615,5.49539041519165,5.49539041519165,5.774142742156982,5.49539041519165,5.49539041519165,5.774142742156982,5.801499843597412
200,5,2026-02-07,5.890666961669922,5.6148552894592285,5.53521203994751,5.6148552894592285,5.53521203994751,5.6148552894592285,5.6148552894592285,5.801499843597412
200,6,2026-02-08,5.91783332824707,5.6148552894592285,5.53521203994751,5.774142742156982,5.53521203994751,5.6148552894592285,5.774142742156982,5.801499843597412
200,7,2026-02-09,5.945000171661377,5.575033664703369,5.53521203994751,5.575033664703369,5.53521203994751,5.575033664703369,5.575033664703369,5.801499843597412
201,1,2026-02-04,5.826000213623047,5.704329013824463,5.704329013824463,5.704329013824463,5.704329013824463,5.704329013824463,5.704329013824463,6.0625
201,2,2026-02-05,5.798999786376953,5.664438724517822,5.624547958374023,5.704329013824463,5.624547958374023,5.664438724517822,5.704329013824463,6.0625
201,3,2026-02-06,5.863500118255615,5.544767379760742,5.544767379760742,5.584657669067383,5.544767379760742,5.544767379760742,5.584657669067383,6.0625
201,4,2026-02-07,5.890666961669922,5.544767379760742,5.504877090454102,5.704329013824463,5.504877090454102,5.544767379760742,5.704329013824463,6.0625
201,5,2026-02-08,5.91783332824707,5.624547958374023,5.584657669067383,5.704329013824463,5.584657669067383,5.624547958374023,5.704329013824463,6.0625
201,6,2026-02-09,5.945000171661377,5.624547958374023,5.624547958374023,5.624547958374023,5.624547958374023,5.624547958374023,5.624547958374023,6.0625
201,7,2026-02-10,5.895999908447266,5.664438724517822,5.664438724517822,5.704329013824463,5.664438724517822,5.664438724517822,5.704329013824463,6.0625
202,1,2026-02-05,5.798999786376953,5.7115159034729,5.7115159034729,5.7115159034729,5.7115159034729,5.7115159034729,5.7115159034729,5.826000213623047
202,2,2026-02-06,5.863500118255615,5.751457214355469,5.631634712219238,5.751457214355469,5.631634712219238,5.751457214355469,5.751457214355469,5.826000213623047
202,3,2026-02-07,5.890666961669922,5.7115159034729,5.551753520965576,5.7115159034729,5.551753520965576,5.7115159034729,5.7115159034729,5.826000213623047
202,4,2026-02-08,5.91783332824707,5.551753520965576,5.551753520965576,5.551753520965576,5.551753520965576,5.551753520965576,5.551753520965576,5.826000213623047
202,5,2026-02-09,5.945000171661377,5.7115159034729,5.631634712219238,5.911220073699951,5.631634712219238,5.7115159034729,5.911220073699951,5.826000213623047
202,6,2026-02-10,5.895999908447266,5.7115159034729,5.7115159034729,5.803380012512207,5.7115159034729,5.7115159034729,5.803380012512207,5.826000213623047
202,7,2026-02-11,5.948999881744385,5.7115159034729,5.671575546264648,5.751457214355469,5.671575546264648,5.7115159034729,5.751457214355469,5.826000213623047
203,1,2026-02-06,5.863500118255615,5.718419075012207,5.598452091217041,5.718419075012207,5.598452091217041,5.718419075012207,5.718419075012207,5.798999786376953
203,2,2026-02-07,5.890666961669922,5.558463096618652,5.518474578857422,5.718419075012207,5.518474578857422,5.558463096618652,5.718419075012207,5.798999786376953
203,3,2026-02-08,5.91783332824707,5.718419075012207,5.718419075012207,5.758408546447754,5.718419075012207,5.718419075012207,5.758408546447754,5.798999786376953
203,4,2026-02-09,5.945000171661377,5.558463096618652,5.558463096618652,5.678430080413818,5.558463096618652,5.558463096618652,5.678430080413818,5.798999786376953
