window,mse,mae,smape,crps,wis50,wis80,wis90,cov50,cov80,cov90,sharp80,ece_q,mse_naive,mae_naive,pinball_p10,pinball_p50,pinball_p90
56,0.0036014970391988754,0.046058110892772675,1.0042211972177029,0.07943745702505112,0.4136292040348053,0.9207924604415894,1.2420377731323242,1.0,1.0,1.0,0.9207924604415894,0.23834586466165414,0.0015856652558535903,0.034499985831124444,0.04530715197324753,0.023029055446386337,0.04677209258079529
57,0.0032721683382987976,0.049307823181152344,1.0723761282861233,0.08752696216106415,0.48144060373306274,0.9392327070236206,1.2560702562332153,1.0,1.0,1.0,0.9392327070236206,0.18872180451127823,0.0017008409253906262,0.03757143020629883,0.047953926026821136,0.024653911590576172,0.04596934840083122
58,0.000959724304266274,0.027186598628759384,0.5925673525780439,0.07460487633943558,0.3976375162601471,0.8774327039718628,1.1988399028778076,1.0,1.0,1.0,0.8774327039718628,0.21052631578947367,0.0018341330733814434,0.04016671861921038,0.044390857219696045,0.013593299314379692,0.04335241764783859
59,0.003640606300905347,0.054010868072509766,1.1735339649021626,0.08061657845973969,0.4161381125450134,0.9313454627990723,1.2473955154418945,1.0,1.0,1.0,0.9313454627990723,0.2007518796992481,0.0035294260897639367,0.05219064440046038,0.03998987004160881,0.027005434036254883,0.053144671022892
60,0.009196795523166656,0.0913444235920906,1.978074572980404,0.09208386391401291,0.4360203146934509,0.9438368678092957,1.2293273210525513,1.0,1.0,1.0,0.9438368678092957,0.23383458646616542,0.007046667843854136,0.07992860249110631,0.03380768746137619,0.0456722117960453,0.060576003044843674
61,0.014773736707866192,0.11647646874189377,2.5141479447484016,0.10140422731637955,0.4854026436805725,0.9514063000679016,1.224426031112671,0.7142857142857143,1.0,1.0,0.9514063000679016,0.22255639097744362,0.004292162910360275,0.06435714449201312,0.03142959251999855,0.058238234370946884,0.06371103972196579
62,0.006491763982921839,0.04754870384931564,1.0302172973752022,0.07752545922994614,0.3883509635925293,0.9109727144241333,1.187865972518921,1.0,1.0,1.0,0.9109727144241333,0.20300751879699247,0.0048619114847952005,0.03290482929774693,0.05121952295303345,0.02377435192465782,0.039877746254205704
63,0.0190040972083807,0.10976880043745041,2.395095117390156,0.09212253987789154,0.3912384808063507,0.9152941107749939,1.2162024974822998,1.0,1.0,1.0,0.9152941107749939,0.2421052631578947,0.010787774879353102,0.07628570284162249,0.05350895971059799,0.054884400218725204,0.038020454347133636
64,0.008028843440115452,0.05866486579179764,1.2601880356669426,0.08491253852844238,0.4236454963684082,0.9625250697135925,1.2691094875335693,1.0,1.0,1.0,0.9625250697135925,0.1954887218045113,0.0103658276535238,0.06921441214425224,0.05288193002343178,0.02933243289589882,0.04337058216333389
65,0.01418228168040514,0.09080294519662857,1.951417326927185,0.09787396341562271,0.46021175384521484,1.0306257009506226,1.3519620895385742,1.0,1.0,1.0,1.0306257009506226,0.20375939849624058,0.015178632888689338,0.09459550040108818,0.05680558830499649,0.045401472598314285,0.046256985515356064
66,0.020117491483688354,0.12227405607700348,2.6227427646517754,0.09023545682430267,0.3755076229572296,0.8313849568367004,1.1159387826919556,0.8571428571428571,1.0,1.0,0.8313849568367004,0.24210526315789468,0.022321832603113632,0.1257617814200265,0.053806304931640625,0.06113702803850174,0.02933218702673912
67,0.03060234524309635,0.1550072282552719,3.314754366874695,0.11018294841051102,0.4772537052631378,0.9959012269973755,1.2681621313095093,0.8571428571428571,1.0,1.0,0.9959012269973755,0.2571428571428571,0.03224885074749701,0.16271427699497767,0.059877537190914154,0.07750361412763596,0.03971260040998459
68,0.047900594770908356,0.20905815064907074,4.480121657252312,0.1350773721933365,0.5370840430259705,0.9439483284950256,1.2265779972076416,0.7142857142857143,1.0,1.0,0.9439483284950256,0.26691729323308266,0.035584457659849376,0.18271439416067942,0.06255072355270386,0.10452907532453537,0.031844113022089005
69,0.0041781263425946236,0.05430051311850548,1.1384190991520882,0.08040738105773926,0.4034906029701233,0.896275520324707,1.2166926860809326,1.0,1.0,1.0,0.896275520324707,0.1781954887218045,0.003285559098100878,0.05142859050205776,0.0464540496468544,0.02715025655925274,0.04317350313067436
70,0.01256856881082058,0.09665543586015701,2.025744691491127,0.09510242193937302,0.4655783474445343,1.017985224723816,1.3549150228500366,1.0,1.0,1.0,1.017985224723816,0.256390977443609,0.014357405980522995,0.1066429955618722,0.05888858810067177,0.048327717930078506,0.04290993884205818
71,0.030513640493154526,0.1469692438840866,3.0558479949831963,0.11469604074954987,0.46479347348213196,1.1390436887741089,1.5139663219451904,1.0,1.0,1.0,1.1390436887741089,0.2706766917293233,0.02804976684706162,0.14007152829851424,0.06355613470077515,0.0734846219420433,0.05034824460744858
72,0.03762448951601982,0.16304513812065125,3.3664561808109283,0.10890698432922363,0.42329591512680054,0.8990309834480286,1.1929266452789307,0.8571428571428571,1.0,1.0,0.8990309834480286,0.2631578947368421,0.029041745305578712,0.13780954905918666,0.05685872212052345,0.08152256906032562,0.033044371753931046
