window,horizon,t,truth,median,low80,high80,q10,q50,q90,naive
22,3,2025-08-11,4.423500061035156,4.460593223571777,3.984652280807495,4.943984508514404,3.984652280807495,4.460593223571777,4.943984508514404,4.45550012588501
22,4,2025-08-12,4.508500099182129,4.445606231689453,3.924750328063965,5.044349670410156,3.924750328063965,4.445606231689453,5.044349670410156,4.45550012588501
22,5,2025-08-13,4.48199987411499,4.409925937652588,3.84615159034729,5.105755805969238,3.84615159034729,4.409925937652588,5.105755805969238,4.45550012588501
22,6,2025-08-14,4.4644999504089355,4.385890960693359,3.821718454360962,5.16827917098999,3.821718454360962,4.385890960693359,5.16827917098999,4.45550012588501
22,7,2025-08-15,4.478000164031982,4.39077091217041,3.76749849319458,5.221884250640869,3.76749849319458,4.39077091217041,5.221884250640869,4.45550012588501
23,1,2025-08-10,4.43416690826416,4.449089050292969,4.155606746673584,4.750875473022461,4.155606746673584,4.449089050292969,4.750875473022461,4.444833278656006
23,2,2025-08-11,4.423500061035156,4.430720329284668,4.1095452308654785,4.8985185623168945,4.1095452308654785,4.430720329284668,4.8985185623168945,4.444833278656006
23,3,2025-08-12,4.508500099182129,4.45376443862915,4.079892635345459,4.9489288330078125,4.079892635345459,4.45376443862915,4.9489288330078125,4.444833278656006
23,4,2025-08-13,4.48199987411499,4.460368633270264,3.9912805557250977,5.062029838562012,3.9912805557250977,4.460368633270264,5.062029838562012,4.444833278656006
23,5,2025-08-14,4.4644999504089355,4.412700176239014,3.885463237762451,5.080936908721924,3.885463237762451,4.412700176239014,5.080936908721924,4.444833278656006
23,6,2025-08-15,4.478000164031982,4.425662040710449,3.8567540645599365,5.164098739624023,3.8567540645599365,4.425662040710449,5.164098739624023,4.444833278656006
23,7,2025-08-16,4.4710001945495605,4.522214889526367,3.788022756576538,5.272458553314209,3.788022756576538,4.522214889526367,5.272458553314209,4.444833278656006
24,1,2025-08-11,4.423500061035156,4.436221122741699,4.199069023132324,4.797307014465332,4.199069023132324,4.436221122741699,4.797307014465332,4.43416690826416
24,2,2025-08-12,4.508500099182129,4.442389488220215,4.027120113372803,4.920099258422852,4.027120113372803,4.442389488220215,4.920099258422852,4.43416690826416
24,3,2025-08-13,4.48199987411499,4.425843238830566,3.940823554992676,4.936868667602539,3.940823554992676,4.425843238830566,4.936868667602539,4.43416690826416
24,4,2025-08-14,4.4644999504089355,4.475153923034668,3.8692054748535156,5.019685745239258,3.8692054748535156,4.475153923034668,5.019685745239258,4.43416690826416
24,5,2025-08-15,4.478000164031982,4.402248382568359,3.835306167602539,5.167696475982666,3.835306167602539,4.402248382568359,5.167696475982666,4.43416690826416
24,6,2025-08-16,4.4710001945495605,4.353452205657959,3.7350149154663086,5.268842697143555,3.7350149154663086,4.353452205657959,5.268842697143555,4.43416690826416
24,7,2025-08-17,4.4639997482299805,4.3851542472839355,3.7125258445739746,5.222876071929932,3.7125258445739746,4.3851542472839355,5.222876071929932,4.43416690826416
25,1,2025-08-12,4.508500099182129,4.423910140991211,4.126890182495117,4.7291259765625,4.126890182495117,4.423910140991211,4.7291259765625,4.423500061035156
25,2,2025-08-13,4.48199987411499,4.437315940856934,4.032069683074951,4.882870197296143,4.032069683074951,4.437315940856934,4.882870197296143,4.423500061035156
25,3,2025-08-14,4.4644999504089355,4.469491004943848,4.026023864746094,4.921800136566162,4.026023864746094,4.469491004943848,4.921800136566162,4.423500061035156
25,4,2025-08-15,4.478000164031982,4.460806846618652,4.032966136932373,5.060079097747803,4.032966136932373,4.460806846618652,5.060079097747803,4.423500061035156
25,5,2025-08-16,4.4710001945495605,4.429651260375977,3.950955390930176,5.189795017242432,3.950955390930176,4.429651260375977,5.189795017242432,4.423500061035156
25,6,2025-08-17,4.4639997482299805,4.445681571960449,3.906993865966797,5.210546016693115,3.906993865966797,4.445681571960449,5.210546016693115,4.423500061035156
25,7,2025-08-18,4.456999778747559,4.46563720703125,3.79640531539917,5.309573650360107,3.79640531539917,4.46563720703125,5.309573650360107,4.423500061035156
26,1,2025-08-13,4.48199987411499,4.506134033203125,4.179594993591309,4.798914432525635,4.179594993591309,4.506134033203125,4.798914432525635,4.508500099182129
26,2,2025-08-14,4.4644999504089355,4.519928932189941,4.063796520233154,4.96766996383667,4.063796520233154,4.519928932189941,4.96766996383667,4.508500099182129
26,3,2025-08-15,4.478000164031982,4.534606456756592,4.042672634124756,5.022482872009277,4.042672634124756,4.534606456756592,5.022482872009277,4.508500099182129
26,4,2025-08-16,4.4710001945495605,4.517417907714844,3.928598403930664,5.051788330078125,3.928598403930664,4.517417907714844,5.051788330078125,4.508500099182129
26,5,2025-08-17,4.4639997482299805,4.515186786651611,3.846151351928711,5.226467132568359,3.846151351928711,4.515186786651611,5.226467132568359,4.508500099182129
26,6,2025-08-18,4.456999778747559,4.508925914764404,3.7950727939605713,5.23756742477417,3.7950727939605713,4.508925914764404,5.23756742477417,4.508500099182129
